"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","pValue","log2FC","log10FC","FDR","log10qValue","Expression"
"Q27J81","INF2","Inverted formin-2",0.508749348586421,-0.0835495687816925,-0.0251509263280804,0.584858115377953,0.232949479528393,"Unchanged"
"Q29RF7","PDS5A","Sister chromatid cohesion protein PDS5 homolog A",0.00304122783774832,-0.25791852061793,-0.077641211143276,0.00663601883051573,2.17809239028217,"Unchanged"
"Q2KHT3","CLEC16A","Protein CLEC16A",0.319535191148753,0.121804584380366,0.0366668335078747,0.397532839669826,0.400626989024391,"Unchanged"
"Q2LD37","BLTP1","Bridge-like lipid transfer protein family member 1",0.246499686546402,0.0892949976664008,0.0268804727603318,0.319504012667233,0.495523683144724,"Unchanged"
"Q2M2I8","AAK1","AP2-associated protein kinase 1",1.49571437006037e-09,0.747619548433368,0.225055909423204,1.47919069624478e-08,7.82997583344857,"Unchanged"
"Q2M389","WASHC4","WASH complex subunit 4",1.69845128057551e-12,-0.453880198696096,-0.136631554245453,3.42322358976813e-11,10.4655647337481,"Unchanged"
"Q2M3C7","SPHKAP","A-kinase anchor protein SPHKAP",0.000341674398369599,-0.270263514448245,-0.0813574245824874,0.000948514550125511,3.02295600268702,"Unchanged"
"Q2NKQ1","SGSM1","Small G protein signaling modulator 1",1.31601650036005e-07,0.663515830261181,0.199738167506506,8.0391089554431e-07,6.09479208522908,"Unchanged"
"Q2NL82","TSR1","Pre-rRNA-processing protein TSR1 homolog",0.00448139159665545,-0.241817369957674,-0.0727942818298338,0.00932957785434794,2.03013800680816,"Unchanged"
"Q2PZI1","DPY19L1","Protein C-mannosyl-transferase DPY19L1",0.346713500344705,-0.157164383715531,-0.0473111937484187,0.426082395770378,0.370506408953083,"Unchanged"
"Q2TAA2","IAH1","Isoamyl acetate-hydrolyzing esterase 1 homolog",0.954973382400643,0.00296515020096066,0.000892599152138255,0.965342513936579,0.0153185669462404,"Unchanged"
"Q2TAA5","ALG11","GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase",0.0100378651986712,-0.225300145352096,-0.0678221017784357,0.0191824244010093,1.71709650470232,"Unchanged"
"Q2TAL8","QRICH1","Transcriptional regulator QRICH1",0.0235828279650361,-0.307985801610318,-0.0927129645233218,0.040915286474451,1.38811440369997,"Unchanged"
"Q2TAP0","GOLGA7B","Golgin subfamily A member 7B",0.000938150584390729,0.319187060561128,0.0960848794567153,0.00234407623995815,2.630028267204,"Unchanged"
"Q2TAY7","SMU1","WD40 repeat-containing protein SMU1",0.000562057007149559,-0.419220537429017,-0.126197956564509,0.00147816060674625,2.83027837593158,"Unchanged"
"Q2TAZ0","ATG2A","Autophagy-related protein 2 homolog A",0.0244082113365985,-0.150799546574904,-0.0453951868515736,0.0421880142284787,1.37481091618983,"Unchanged"
"Q2VPK5","CTU2","Cytoplasmic tRNA 2-thiolation protein 2",0.00416364545399055,-0.238384921729796,-0.0717610119546791,0.00875801285149737,2.05759442186023,"Unchanged"
"Q2Y0W8","SLC4A8","Electroneutral sodium bicarbonate exchanger 1",0.368809004717048,-0.11584919094943,-0.0348740814491828,0.448834828657241,0.347913450087975,"Unchanged"
"Q32MZ4-4","LRRFIP1","Isoform 4 of Leucine-rich repeat flightless-interacting protein 1",3.84156807634819e-08,0.433648270964035,0.130541137127996,2.6348187811212e-07,6.57924924954651,"Unchanged"
"Q32MZ4","LRRFIP1","Leucine-rich repeat flightless-interacting protein 1",0.00254864583181909,0.225861198570762,0.067990995626418,0.0056743590822768,2.24608318483961,"Unchanged"
"Q32NB8","PGS1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial",0.0470639159125647,-0.214886350961087,-0.0646872372980647,0.0753219346146525,1.12307853382693,"Unchanged"
"Q32P41","TRMT5","tRNA (guanine(37)-N1)-methyltransferase",0.0662560264727652,-0.187894769952058,-0.0565619617839527,0.101331881623424,0.99425389289498,"Unchanged"
"Q32P44","EML3","Echinoderm microtubule-associated protein-like 3",4.1826040781061e-13,-0.599318272754143,-0.180412777048524,9.97601727002953e-12,11.0010428076979,"Unchanged"
"Q38SD2","LRRK1","Leucine-rich repeat serine/threonine-protein kinase 1",0.140355577687943,-0.162960516004135,-0.049056003426125,0.196520616900872,0.70659188123463,"Unchanged"
"Q3B7J2","GFOD2","Glucose-fructose oxidoreductase domain-containing protein 2",0.367349108778231,-0.0863020234527081,-0.0259794977457615,0.447453155470639,0.349252424896695,"Unchanged"
"Q3KQU3","MAP7D1","MAP7 domain-containing protein 1",0.0812646110929594,0.130558132949417,0.0393019141956606,0.121535466318891,0.915296968329431,"Unchanged"
"Q3KQV9","UAP1L1","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1",0.252497037340445,-0.143751568579426,-0.0432735340661552,0.325624336461682,0.487283144335513,"Unchanged"
"Q3LXA3","TKFC","Triokinase/FMN cyclase",0.000260088411375637,-0.243500517700369,-0.0733009597875192,0.000740822074219943,3.13028608549312,"Unchanged"
"Q3MHD2","LSM12","Protein LSM12",0.00966741537645695,-0.155464297160668,-0.0467994167001797,0.0185413172481685,1.7318594151058,"Unchanged"
"Q3SXM5","HSDL1","Inactive hydroxysteroid dehydrogenase-like protein 1",0.138346733569069,0.0877433207062612,0.0264133714517492,0.194181232842922,0.711792745934755,"Unchanged"
"Q3SY69","ALDH1L2","Mitochondrial 10-formyltetrahydrofolate dehydrogenase",0.48733221660657,0.0854966144139508,0.0257370454663167,0.565995108520486,0.247187322083355,"Unchanged"
"Q3V6T2","CCDC88A","Girdin",2.47555269856033e-10,-0.45867283390463,-0.138074281201497,2.89711116318784e-09,8.53803484044248,"Unchanged"
"Q3YEC7","RABL6","Rab-like protein 6",3.50006280377109e-08,0.271438167085288,0.0817110302607231,2.41500829893835e-07,6.61708137249966,"Unchanged"
"Q3ZAQ7","VMA21","Vacuolar ATPase assembly integral membrane protein VMA21",0.42050334545875,-0.111259643436503,-0.0334924899812665,0.501649283531874,0.299599803687444,"Unchanged"
"Q3ZCM7","TUBB8","Tubulin beta-8 chain",0.83983396304034,-0.0182887342733897,-0.00550545759901822,0.876586236710639,0.0572053524905778,"Unchanged"
"Q3ZCQ8","TIMM50","Mitochondrial import inner membrane translocase subunit TIM50",0.0368126000697435,0.207578532839713,0.0624873648406742,0.0605606807352607,1.21780925177242,"Unchanged"
"Q3ZCW2","LGALSL","Galectin-related protein",0.0732924946803052,0.259321175133127,0.0780634522259036,0.110887876609162,0.955115932746697,"Unchanged"
"Q49A26","GLYR1","Cytokine-like nuclear factor N-PAC",0.000925659200904466,-0.346480703914468,-0.104301084797025,0.00231767848595513,2.6349468105899,"Unchanged"
"Q4G0F5","VPS26B","Vacuolar protein sorting-associated protein 26B",1.62538873947926e-09,0.363627548548266,0.109462799362789,1.59598355857985e-08,7.79697158695448,"Unchanged"
"Q4G0J3","LARP7","La-related protein 7",0.000210816265026306,-0.382215268474365,-0.115058260611545,0.000616266545727876,3.21023140747641,"Unchanged"
"Q4G0N4","NADK2","NAD kinase 2, mitochondrial",1.17155446754132e-06,-0.309995026384604,-0.093317801448413,5.74770458701945e-06,5.24050556126229,"Unchanged"
"Q4G0N8","SLC9C1","Solute carrier family 9 member C1",0.500982739707585,-0.072546244960229,-0.0218385958058158,0.578147333802843,0.237961472818535,"Unchanged"
"Q4G0X4","KCTD21","BTB/POZ domain-containing protein KCTD21",1.82223948731123e-10,-0.507512512204219,-0.152776489348252,2.23031585450904e-09,8.65163362836139,"Unchanged"
"Q4G176","ACSF3","Malonate--CoA ligase ACSF3, mitochondrial",0.00441877081922744,-0.1752698918657,-0.052761494788358,0.009215911424186,2.03546170798468,"Unchanged"
"Q4J6C6","PREPL","Prolyl endopeptidase-like",1.48062942539281e-13,0.553573637971199,0.166642269838164,3.98671040204401e-12,11.3993853107038,"Unchanged"
"Q4KMP7","TBC1D10B","TBC1 domain family member 10B",3.45793878897405e-06,0.342260916383724,0.103030802174943,1.5095359133881e-05,4.82115655021243,"Unchanged"
"Q4KMQ2","ANO6","Anoctamin-6",1.58482712609725e-11,-0.705996369360398,-0.212526084007347,2.58867615644273e-10,9.58692227643527,"Unchanged"
"Q4V328","GRIPAP1","GRIP1-associated protein 1",1.15034312154177e-11,0.387902435053888,0.11677026834232,1.92459105261831e-10,9.71566153756275,"Unchanged"
"Q4VC31","MIX23","Protein MIX23",0.947236993350342,0.00643519920557711,0.00193718798895174,0.960757003408462,0.0173864410758811,"Unchanged"
"Q4VCS5","AMOT","Angiomotin",0.0105949075843336,-0.211688930172309,-0.0637247177318829,0.0200805970058801,1.69722337954967,"Unchanged"
"Q504Q3","PAN2","PAN2-PAN3 deadenylation complex catalytic subunit PAN2",0.138318213814142,-0.12678592092721,-0.0381663652269719,0.194180742937044,0.711793841631209,"Unchanged"
"Q504Y0","SLC39A12","Zinc transporter ZIP12",0.8579305913671,0.0172528479798837,0.00519362475257569,0.89088815400624,0.0501768157688355,"Unchanged"
"Q52LD8","RFTN2","Raftlin-2",1.03347516609435e-08,-0.549108676611397,-0.165298182539383,8.05853429851623e-08,7.09374394131539,"Unchanged"
"Q52LJ0","FAM98B","Protein FAM98B",7.87259663003935e-07,-0.486332616014956,-0.146400705290235,4.02864206168235e-06,5.39484131725838,"Unchanged"
"Q53EL6","PDCD4","Programmed cell death protein 4",6.66348465626447e-09,-0.706565302413092,-0.212697349921733,5.44856461869882e-08,7.26371789410562,"Unchanged"
"Q53EL9","SEZ6","Seizure protein 6 homolog",3.60803805177469e-07,-0.469668912697845,-0.141384430752939,2.00404563181974e-06,5.69809239387171,"Unchanged"
"Q53ET0","CRTC2","CREB-regulated transcription coactivator 2",0.362373563294603,-0.0781748270090317,-0.0235329678355613,0.442487328926431,0.354099161251177,"Unchanged"
"Q53F19","NCBP3","Nuclear cap-binding protein subunit 3",0.666832581292771,-0.0388834015104926,-0.0117050701881044,0.729831213536213,0.136777566599414,"Unchanged"
"Q53FA7","TP53I3","Quinone oxidoreductase PIG3",3.46734993573098e-15,-0.94870792195375,-0.285589541632122,1.43116425790381e-13,12.8443105184363,"Unchanged"
"Q53FP2","TMEM35A","Novel acetylcholine receptor chaperone",5.93618848338153e-06,0.350242611267994,0.105433531751346,2.46050193721882e-05,4.60897628869813,"Unchanged"
"Q53FT3","HIKESHI","Protein Hikeshi",1.27268518987392e-08,-0.450763310685754,-0.135693277461214,9.74038747816944e-08,7.01142376629555,"Unchanged"
"Q53FV1","ORMDL2","ORM1-like protein 2",0.1873170268893,-0.252822649129836,-0.0761072009713109,0.252874317733636,0.597095275965743,"Unchanged"
"Q53GG5-2","PDLIM3","Isoform 2 of PDZ and LIM domain protein 3",3.33127662398227e-09,-0.570460446628305,-0.171725705774991,3.00163264955684e-08,7.52264245933872,"Unchanged"
"Q53GL0","PLEKHO1","Pleckstrin homology domain-containing family O member 1",0.145327526542894,0.118254138342251,0.0355980427524156,0.202535915984668,0.693497951556208,"Unchanged"
"Q53GL7","PARP10","Protein mono-ADP-ribosyltransferase PARP10",0.00289742584405824,-0.232784376808451,-0.0700750799412905,0.00635038357491048,2.19720004172599,"Unchanged"
"Q53GQ0","HSD17B12","Very-long-chain 3-oxoacyl-CoA reductase",4.5360019371731e-06,-0.325202423975619,-0.0978956842792968,1.92291890239448e-05,4.71603903140648,"Unchanged"
"Q53GS9","USP39","Ubiquitin carboxyl-terminal hydrolase 39",0.000790178756578515,-0.445390986594085,-0.134076046763194,0.00200837100630373,2.69715605691191,"Unchanged"
"Q53GT1","KLHL22","Kelch-like protein 22",0.862227060813351,-0.0124245180701017,-0.00374015262076978,0.894810468260528,0.0482689437962515,"Unchanged"
"Q53H12","AGK","Acylglycerol kinase, mitochondrial",8.96895791690495e-09,0.43171173950484,0.129958183071232,7.12246853931173e-08,7.14736946040839,"Unchanged"
"Q53H47","SETMAR","Histone-lysine N-methyltransferase SETMAR",0.00510985192444907,-0.264476803448234,-0.0796154509952456,0.0104859212013181,1.97939341020816,"Unchanged"
"Q53H82","LACTB2","Endoribonuclease LACTB2",0.0227596892951182,-0.221216371947428,-0.066592763488136,0.0396668870572059,1.40157188036589,"Unchanged"
"Q53H96","PYCR3","Pyrroline-5-carboxylate reductase 3",1.53827038105035e-05,-0.208346528205961,-0.0627185544824461,5.80049110316196e-05,4.23653523499497,"Unchanged"
"Q53HC0","CCDC92","Coiled-coil domain-containing protein 92",1.74540165357245e-05,0.422288663997813,0.12712155469221,6.51031038856868e-05,4.18639830531365,"Unchanged"
"Q53HC5","KLHL26","Kelch-like protein 26",0.0142753626982835,0.213758712804468,0.0643477843886673,0.0261567255943341,1.5824166237009,"Unchanged"
"Q53HC9","EIPR1","EARP and GARP complex-interacting protein 1",0.00563646509453148,-0.238028873222965,-0.0716538306742115,0.0114304659889984,1.94193606423942,"Unchanged"
"Q53HV7","SMUG1","Single-strand selective monofunctional uracil DNA glycosylase",0.640698992745634,-0.0574842534274067,-0.0173044845599994,0.70672718146834,0.150748204942961,"Unchanged"
"Q53LP3","SOWAHC","Ankyrin repeat domain-containing protein SOWAHC",0.16060446281543,-0.144689523489326,-0.0435558866286154,0.221409312437352,0.65480411672242,"Unchanged"
"Q53RT3","ASPRV1","Retroviral-like aspartic protease 1",0.0546821303634674,-0.263626748503252,-0.0793595589588433,0.0857815030940785,1.06660634816753,"Unchanged"
"Q53S58","TMEM177","Transmembrane protein 177",0.0634949207911294,0.143075112234269,0.0430699004155058,0.0976017219718389,1.01054252007644,"Unchanged"
"Q53SF7","COBLL1","Cordon-bleu protein-like 1",0.163281519733079,-0.158451940976546,-0.047698787105119,0.224560956807684,0.648665749930921,"Unchanged"
"Q53T59","HS1BP3","HCLS1-binding protein 3",5.40457207316358e-12,-0.498875575884372,-0.150176512445339,9.90790300540335e-11,10.004018253643,"Unchanged"
"Q53TN4","CYBRD1","Plasma membrane ascorbate-dependent reductase CYBRD1",0.130354837083525,-0.135533839697624,-0.0407997511764985,0.184641400395542,0.733670914645733,"Unchanged"
"Q562E7","WDR81","WD repeat-containing protein 81",9.53291764919193e-08,-0.346531946168102,-0.104316510252415,5.97910840362875e-07,6.22336357257567,"Unchanged"
"Q562R1","ACTBL2","Beta-actin-like protein 2",0.841777471144217,-0.0158810108568517,-0.0047806606293777,0.878082946216266,0.0564644574622983,"Unchanged"
"Q567U6","CCDC93","Coiled-coil domain-containing protein 93",7.8659184773686e-09,-0.346627422540157,-0.104345251504281,6.36382348174903e-08,7.1962818752174,"Unchanged"
"Q56VL3","OCIAD2","OCIA domain-containing protein 2",0.10646947475736,0.155274478876925,0.0467422757030477,0.154082319861953,0.812247191436697,"Unchanged"
"Q587I9","SFT2D3","Vesicle transport protein SFT2C",0.0116758121882892,-0.226530056308974,-0.0681923418684518,0.0219175853523631,1.65920729352288,"Unchanged"
"Q58EX2","SDK2","Protein sidekick-2",0.973345643949878,0.00398080474694673,0.00119834163571255,0.980314366415329,0.0086346327704105,"Unchanged"
"Q58FF8","HSP90AB2P","Putative heat shock protein HSP 90-beta 2",0.00974728183272928,0.364031275194455,0.10958433319334,0.0186737114155094,1.72876935708642,"Unchanged"
"Q58FG1","HSP90AA4P","Putative heat shock protein HSP 90-alpha A4",0.0877137730106956,0.246923224013126,0.0743312970540076,0.12985632245763,0.886536900546688,"Unchanged"
"Q58WW2","DCAF6","DDB1- and CUL4-associated factor 6",0.427121384730986,-0.0853035777882356,-0.0256789356517146,0.508488377366267,0.29371896939489,"Unchanged"
"Q59EK9-2","RUNDC3A","Isoform 2 of RUN domain-containing protein 3A",0.000189535821938425,0.217112876746978,0.0653574883457373,0.00055975596427659,3.252001270257,"Unchanged"
"Q5BJF2","TMEM97","Sigma intracellular receptor 2",0.0585631494185004,-0.21446886094966,-0.0645615602817352,0.0911437771374403,1.04027297755347,"Unchanged"
"Q5BJH7","YIF1B","Protein YIF1B",0.420919234249873,0.0730780303287846,0.0219986791530063,0.501971675031899,0.299320788282087,"Unchanged"
"Q5BKZ1","ZNF326","DBIRD complex subunit ZNF326",0.074358255047745,-0.179514900822235,-0.0540393698161374,0.112352356870694,0.949417812740172,"Unchanged"
"Q5BLP8-2","NICOL1","Isoform 2 of NELL2-interacting cell ontogeny regulator 1",0.319715956194496,-0.115042722481255,-0.0346313102497048,0.397654652841693,0.400493931627796,"Unchanged"
"Q5D862","FLG2","Filaggrin-2",5.86571036505338e-05,-0.782322763251143,-0.235502618029325,0.000194199527119659,3.71175183194384,"Unchanged"
"Q5DX21","IGSF11","Immunoglobulin superfamily member 11",0.292407308135684,-0.108018067297805,-0.0325166783302899,0.369083240245243,0.432875675298154,"Unchanged"
"Q5EB52","MEST","Mesoderm-specific transcript homolog protein",0.722665276323962,-0.0298481505281503,-0.00898518862406691,0.775908372227581,0.110189561970524,"Unchanged"
"Q5EBL4","RILPL1","RILP-like protein 1",0.00104175472919128,-0.175514315029225,-0.0528350734922142,0.00256732761827512,2.59051870720301,"Unchanged"
"Q5EBL8","PDZD11","PDZ domain-containing protein 11",0.0180359214066299,-0.178707401579413,-0.0537962883225722,0.032241080460555,1.49159041258052,"Unchanged"
"Q5EBM0","CMPK2","UMP-CMP kinase 2, mitochondrial",0.964590389613395,0.00320197168001801,0.000963889520952045,0.973202803806372,0.011796648532956,"Unchanged"
"Q5FWE3","PRRT3","Proline-rich transmembrane protein 3",6.55921034187638e-09,0.816657766341875,0.245838483860851,5.3760567047032e-08,7.26953615914883,"Unchanged"
"Q5GH72","XKR7","XK-related protein 7",0.727546975871801,-0.04277983970095,-0.0128780149596828,0.779903720876828,0.107959007659196,"Unchanged"
"Q5GH76","XKR4","XK-related protein 4",0.736470648780326,0.0443104737807252,0.0133387817300806,0.787175094129754,0.103928655243797,"Unchanged"
"Q5GLZ8","HERC4","Probable E3 ubiquitin-protein ligase HERC4",0.969851192454621,-0.00229965712337865,-0.000692265773879317,0.977140786369211,0.0100428586575392,"Unchanged"
"Q5H9R7","PPP6R3","Serine/threonine-protein phosphatase 6 regulatory subunit 3",0.00374278390499739,-0.252354752944314,-0.075966350184612,0.00798236678748361,2.09786832038558,"Unchanged"
"Q5HYI7","MTX3","Metaxin-3",0.00456569715379394,0.191950179454639,0.0577827616889303,0.00947361543681567,2.02348424859884,"Unchanged"
"Q5HYI8","RABL3","Rab-like protein 3",0.0107372500628592,-0.186145367930698,-0.0560353393010483,0.0203385173628164,1.69168070945735,"Unchanged"
